http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana,maskana,1.0
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana,saskab,0.5093210935592651
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,avanzada cientifica,0.5176286101341248
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,enfermeria cientifica,0.5039113163948059
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,estacão cientifica,0.5441607236862183
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,estacão cientifica,0.5441607236862183
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,orbita cientifica,0.5626792311668396
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica ethos,0.5797706842422485
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista capital cientifico,0.554713785648346
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,rca. revista cientifica agropecuaria,0.5475106835365295
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica hermes,0.5526353120803833
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica do itpac,0.5075757503509521
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica,0.7461947202682495
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica censupeg,0.5000823140144348
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista de divulgacão cientifica,0.5217786431312561
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista medico cientifica,0.5801851749420166
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica fanap,0.6036072373390198
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista iuris cientifica,0.5876531600952148
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica,0.7461947202682495
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica,0.7461947202682495
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica da fai,0.5612521767616272
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica amecs,0.5797706842422485
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,eccos revista cientifica,0.7094002962112427
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,eccos revista cientifica,0.7094002962112427
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica/fap,0.6361484527587891
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica/fap,0.6361484527587891
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista capital cientifico,0.554713785648346
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica,0.7461947202682495
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica ciencia medica,0.5233652591705322
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista medico cientifica,0.5801851749420166
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,orbis : revista cientifica,0.7094002962112427
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,acrem revista cientifica,0.7279188632965088
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica faema,0.5797706842422485
http://ucuenca.edu.ec/wkhuska/publication/Preliminary-assessment-of-the-numerical-competencies-of-children-from-a-public-preschool-and-kindergarten-in-Cuenca,maskana. revista cientifica,revista cientifica,0.7461947202682495
